artifact_id,source_repo_path,relative_path,file_type,size_bytes,modified_time_if_available,category,common_core_related,pool_or_case_scope,method_or_route_if_inferable,denominator_scope_if_inferable,paper_facing_candidate,public_hygiene_risk,sensitive_risk,recommended_public_action,notes
legacy_report_artifact_07102,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/rewrite.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/rewrite.sql,sql,1295,2026-05-13T23:38:41,local_run_workspace,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07103,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/rewrite_explain.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/rewrite_explain.sql,sql,1480,2026-05-13T23:38:41,local_run_workspace,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07104,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/rewrite_plan.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/rewrite_plan.json,json,17811,2026-05-13T23:38:41,local_run_workspace,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07105,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/rewrite_plan.stderr.log,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/rewrite_plan.stderr.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07106,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/rewrite_plan.stdout.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/rewrite_plan.stdout.json,json,17821,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07107,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/rewrite_plan_feature_summary.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/rewrite_plan_feature_summary.json,json,1675,2026-05-13T23:38:41,local_run_workspace,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07108,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/setup.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/setup.sql,sql,426,2026-05-13T23:38:41,local_run_workspace,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=<LOCAL_PATH_PATTERN>; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07109,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/setup.stderr.log,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/setup.stderr.log,log,282,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=<LOCAL_PATH_PATTERN>;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07110,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/setup.stdout.log,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/setup.stdout.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07111,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/source.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/source.sql,sql,1714,2026-05-13T23:38:41,local_run_workspace,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07112,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/source_explain.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/source_explain.sql,sql,1899,2026-05-13T23:38:41,local_run_workspace,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07113,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/source_plan.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/source_plan.json,json,17820,2026-05-13T23:38:41,local_run_workspace,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07114,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/source_plan.stderr.log,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/source_plan.stderr.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07115,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/source_plan.stdout.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/source_plan.stdout.json,json,17828,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07116,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/source_plan_feature_summary.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/source_plan_feature_summary.json,json,1673,2026-05-13T23:38:41,local_run_workspace,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07117,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/cleanup.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/cleanup.sql,sql,92,2026-05-13T23:38:41,local_run_workspace,true,PERF_0077,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07118,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/cleanup.stderr.log,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/cleanup.stderr.log,log,593,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0077,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=<LOCAL_PATH_PATTERN>;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07119,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/cleanup.stdout.log,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/cleanup.stdout.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0077,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07120,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/ddl_pg.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/ddl_pg.sql,sql,379,2026-05-13T23:38:41,local_run_workspace,true,PERF_0077,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07121,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/exact_evidence_artifact.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/exact_evidence_artifact.json,json,654,2026-05-13T23:38:41,local_run_workspace,true,PERF_0077,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07122,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/pg_witness_data.sql,sql,931,2026-05-13T23:38:41,local_run_workspace,true,PERF_0077,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07123,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/plan_delta.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/plan_delta.json,json,2260,2026-05-13T23:38:41,local_run_workspace,true,PERF_0077,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07124,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/rewrite.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/rewrite.sql,sql,473,2026-05-13T23:38:41,local_run_workspace,true,PERF_0077,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07125,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/rewrite_explain.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/rewrite_explain.sql,sql,658,2026-05-13T23:38:41,local_run_workspace,true,PERF_0077,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07126,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/rewrite_plan.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/rewrite_plan.json,json,13991,2026-05-13T23:38:41,local_run_workspace,true,PERF_0077,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07127,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/rewrite_plan.stderr.log,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/rewrite_plan.stderr.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0077,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07128,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/rewrite_plan.stdout.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/rewrite_plan.stdout.json,json,14005,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0077,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07129,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/rewrite_plan_feature_summary.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0077__pg/rewrite_plan_feature_summary.json,json,1740,2026-05-13T23:38:41,local_run_workspace,true,PERF_0077,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
