case_id,relative_path,absolute_path,exists,file_type,extension,size_bytes,sha256,git_tracked,text_or_binary,risk_local_path,risk_prompt_api_token,risk_log_debug,risk_spark_warehouse,risk_large_or_binary,risk_unknown,evidence_role,referenced_by,static_reference_summary,classification,recommended_action,do_not_delete,notes
PORT_0025,cases/PORT/PORT_0025/rewrite_neg_01.sql,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0025/rewrite_neg_01.sql,yes,sql,.sql,214,766a96307f63494b5088ecf688bf11d70bee10be1de3179017b7a69b992c0629,yes,text,no,no,no,no,no,no,hard-negative rejection evidence,manifest.yaml;validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...266_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0025,cases/PORT/PORT_0025/rewrite_pos_01.sql,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0025/rewrite_pos_01.sql,yes,sql,.sql,215,2690d85ef8513e73cebbb0a3c0aa484a22a0adc77459c4c5fc7e02129d7261b4,yes,text,no,no,no,no,no,no,source / positive / negative execution evidence,manifest.yaml;validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...266_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0025,cases/PORT/PORT_0025/risk_notes.md,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0025/risk_notes.md,yes,text/markdown,.md,401,34c5ed5635455bd6547107986a5cc31be7099ea87aa7c2f242999af56f562f28,yes,text,no,no,no,no,no,no,notes/provenance/release metadata,prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...266_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0025,cases/PORT/PORT_0025/runs/mysql/plans/source.json,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0025/runs/mysql/plans/source.json,yes,json,.json,1591,2747141e9d5408743d17a0985dae7ac39473cfa97e72e57f187d7f2aed30f361,yes,text,no,no,no,no,no,no,plan/failure observability,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...266_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0025,cases/PORT/PORT_0025/runs/mysql/result_check.json,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0025/runs/mysql/result_check.json,yes,json,.json,1097,f4d85f55a8f73945511791638d6edc3c16ce7fc478b3177c4c6de96f95e1e657,yes,text,no,no,no,no,no,no,control validation,manifest.yaml;validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...266_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0025,cases/PORT/PORT_0025/runs/mysql/source.tsv,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0025/runs/mysql/source.tsv,yes,text/tab-separated-values,.tsv,2,53c234e5e8472b6ac51c1ae1cab3fe06fad053beb8ebfd8977b010655bfdd3c3,yes,text,no,no,no,no,no,no,source / positive / negative execution evidence,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...266_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0025,cases/PORT/PORT_0025/runs/pg/plans/rewrite_neg_01.json,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0025/runs/pg/plans/rewrite_neg_01.json,yes,json,.json,2601,b71ec304f0311def2f8006a78ff86f0e101d31fec8d1c79affbed003f99d54ab,yes,text,no,no,no,no,no,no,hard-negative rejection evidence; plan/failure observability,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...266_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0025,cases/PORT/PORT_0025/runs/pg/plans/rewrite_pos_01.json,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0025/runs/pg/plans/rewrite_pos_01.json,yes,json,.json,2606,c330dd11ba5e38b8db11d8a56dad73c22a1e04e6394c7e04f6bf38cfc4779b29,yes,text,no,no,no,no,no,no,plan/failure observability,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...266_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0025,cases/PORT/PORT_0025/runs/pg/rewrite_neg_01.tsv,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0025/runs/pg/rewrite_neg_01.tsv,yes,text/tab-separated-values,.tsv,2,4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865,yes,text,no,no,no,no,no,no,source / positive / negative execution evidence,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...266_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0025,cases/PORT/PORT_0025/runs/pg/rewrite_pos_01.tsv,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0025/runs/pg/rewrite_pos_01.tsv,yes,text/tab-separated-values,.tsv,2,53c234e5e8472b6ac51c1ae1cab3fe06fad053beb8ebfd8977b010655bfdd3c3,yes,text,no,no,no,no,no,no,source / positive / negative execution evidence,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...266_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0025,cases/PORT/PORT_0025/runs/plan_check.json,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0025/runs/plan_check.json,yes,json,.json,761,efc83beb1ecb08244450597f0f36e6e1b78801689a6d7d8d3708c72b63266eb5,yes,text,no,no,no,no,no,no,plan/failure observability,manifest.yaml;validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...266_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
